batter_id,batter_name,stand,pitch_type,pitch_count,pct_of_pitches_seen,swing_pct,whiff_pct,contact_pct,avg_exit_velo,avg_launch_angle,xwoba,xba
405395,,R,CH,232,0.08854961832061069,0.46120689655172414,0.2897196261682243,0.7102803738317758,90.3777777777778,4.361111111111111,0.4385620307312381,0.3705833333333333
405395,,R,CU,231,0.0881679389312977,0.341991341991342,0.35443037974683544,0.6455696202531646,85.89999999999999,15.838709677419354,0.3226920821114368,0.30516666666666664
405395,,R,FC,169,0.06450381679389312,0.5266272189349113,0.12359550561797752,0.8764044943820225,93.36842105263158,12.210526315789474,0.35015626219410007,0.29664864864864865
405395,,R,FF,777,0.2965648854961832,0.555984555984556,0.11574074074074074,0.8842592592592593,92.59893048128339,22.764705882352942,0.415882991558126,0.33144198895027627
405395,,R,KC,53,0.020229007633587787,0.37735849056603776,0.55,0.44999999999999996,94.86666666666667,4.666666666666667,0.4806197916666666,0.42733333333333334
405395,,R,SI,456,0.17404580152671756,0.4407894736842105,0.12935323383084577,0.8706467661691543,92.33557692307691,5.528846153846154,0.3554304923820771,0.3088431372549019
405395,,R,SL,550,0.2099236641221374,0.4636363636363636,0.2980392156862745,0.7019607843137254,87.27444444444443,6.544444444444444,0.3615314071593771,0.27731460674157304
405395,,R,ST,108,0.04122137404580153,0.46296296296296297,0.26,0.74,82.16153846153844,37.30769230769231,0.18339743589743587,0.11358333333333333
408234,,R,CH,409,0.07842761265580057,0.48655256723716384,0.2864321608040201,0.7135678391959799,90.4493670886076,4.468354430379747,0.3990595358775591,0.35515789473684195
408234,,R,CU,252,0.04832214765100671,0.376984126984127,0.30526315789473685,0.6947368421052631,87.73095238095237,5.238095238095238,0.33131471691651493,0.3133414634146342
408234,,R,FC,374,0.07171620325982742,0.5187165775401069,0.30927835051546393,0.6907216494845361,88.10972222222222,-2.111111111111111,0.27643428571428574,0.2640882352941176
408234,,R,FF,2002,0.3838926174496644,0.501998001998002,0.19701492537313434,0.8029850746268656,92.13538461538461,13.4,0.3887740173182073,0.3310098684210527
408234,,R,KC,72,0.013806327900287631,0.4027777777777778,0.41379310344827586,0.5862068965517242,91.03999999999999,8.0,0.368,0.3938
