batter_id,batter_name,stand,total_pitches,swing_pct,whiff_pct,contact_pct,csw_pct,zone_swing_pct,chase_pct,avg_exit_velo,max_exit_velo,avg_launch_angle,xwoba,xba,barrel_pct,vs_ff_whiff_pct,vs_ff_contact_pct,vs_ff_xwoba,vs_si_whiff_pct,vs_si_contact_pct,vs_si_xwoba,vs_fc_whiff_pct,vs_fc_contact_pct,vs_fc_xwoba,vs_sl_whiff_pct,vs_sl_contact_pct,vs_sl_xwoba,vs_cu_whiff_pct,vs_cu_contact_pct,vs_cu_xwoba,vs_ch_whiff_pct,vs_ch_contact_pct,vs_ch_xwoba,vs_kc_whiff_pct,vs_kc_contact_pct,vs_kc_xwoba,vs_st_whiff_pct,vs_st_contact_pct,vs_st_xwoba,velo_90_93_pitches,velo_90_93_whiff_pct,velo_90_93_swing_pct,velo_94_96_pitches,velo_94_96_whiff_pct,velo_94_96_swing_pct,velo_97_plus_pitches,velo_97_plus_whiff_pct,velo_97_plus_swing_pct,vs_LHP_pitches,vs_LHP_whiff_pct,vs_LHP_xwoba,vs_RHP_pitches,vs_RHP_whiff_pct,vs_RHP_xwoba,vs_fs_whiff_pct,vs_fs_contact_pct,vs_fs_xwoba,vs_sv_whiff_pct,vs_sv_contact_pct,vs_sv_xwoba,vs_kn_whiff_pct,vs_kn_contact_pct,vs_kn_xwoba
444876,,R,1893,0.5255839424446782,0.201222098821761,0.798777901178239,0.2690131087573858,0.691825855158784,0.3602585339620075,81.01716830708457,108.1,11.795049549335278,0.31688716362044567,0.30929778867636115,0.010277591903482326,0.1409789749730281,0.8590210250269719,0.328164792710511,0.08808557301178557,0.9119144269882145,0.32141222535827396,0.234709667675798,0.765290332324202,0.3314422941223364,0.3225975214602296,0.6774024785397704,0.29680402075456674,0.1916286123977238,0.8083713876022762,0.23834173943403558,0.2726962808750698,0.7273037191249302,0.29847140938438516,0.23643654259511798,0.763563457404882,0.41786182036235897,0.27790236016212166,0.7220976398378783,0.3255876121578165,533.0,0.16442157187144735,0.5395609036881917,347.0,0.1015039935187059,0.573996655798887,76.0,0.09036893703055396,0.6147749223852129,574.0,0.2232554779316189,0.3232944587708909,1319.0,0.19076560334079717,0.3140824289166273,,,,,,,,,
446334,,R,3549,0.44131776423309677,0.2750759932131082,0.7249240067868918,0.31506756966292315,0.6019722615822537,0.2913763949540093,91.70750507403432,113.2,15.880506144585961,0.41081607292410827,0.32834777053145314,0.03649985541387236,0.16847595199193438,0.8315240480080657,0.4272985257006744,0.13477336570962398,0.865226634290376,0.4091951922822545,0.3048317126618899,0.6951682873381101,0.5322054758029258,0.40158290492087423,0.5984170950791258,0.40595642385107655,0.37555616724676616,0.6244438327532338,0.22629423029484666,0.2823049235365446,0.7176950764634553,0.3420129562399592,0.654567696295566,0.345432303704434,0.4274707632362256,0.4396587183138782,0.5603412816861217,0.5580555514650088,879.0,0.17541809772676079,0.4251530118320025,709.0,0.1785722101742442,0.4770486643051912,186.0,0.12413123890432422,0.375861932707981,1309.0,0.24837092762842705,0.41108905788729916,2240.0,0.2932813358860928,0.4106005045770842,0.7055787592253803,0.29442124077461973,0.5676428334746717,,,,,,
450203,,R,231,0.4551589484951153,0.3626444462337681,0.6373555537662319,0.4906311705604301,0.50998089785324,0.367817984581808,68.45478103016153,97.4,-10.767835221618244,0.2263694384809987,0.2273662454622316,0.0,0.1792928098458711,0.820707190154129,0.2640779580633637,0.28355411081365817,0.7164458891863419,0.19032919149628047,,,,,,,,,,,,,,,,,,,87.0,0.2336067912768165,0.40244914349869526,52.0,0.22994370571094655,0.3987641198289676,,,,65.0,0.37337765587586197,,166.0,0.35754541615670826,0.19462744566298634,,,,,,,,,
452657,,L,214,0.4022191764593942,0.30235627516489316,0.6976437248351068,0.36337804617537905,0.5583739599341455,0.18626044053797447,81.53726354644223,107.6,-1.872490954224191,0.3815947265598876,0.3394085141584195,0.040948108335921975,0.28245684586722053,0.7175431541327795,0.5327745497011243,0.3414799568233713,0.6585200431766287,0.26176368989341275,,,,,,,,,,,,,,,,,,,96.0,0.34801648931656,0.42093230809595583,49.0,0.24239849357637996,0.4099592267922996,,,,61.0,0.29798588775730067,,153.0,0.3037649602186289,0.37797831551066763,,,,,,,,,
452678,,R,1366,0.49856653438254805,0.24023517084163495,0.7597648291583651,0.2853913295767658,0.6927436402151547,0.30259951998633855,87.2404970340984,106.6,13.487424125774282,0.3169621096762916,0.28012599650808445,0.02275024731804315,0.19612551640519632,0.8038744835948037,0.2908071403655301,0.08770564243370411,0.9122943575662958,0.3067394910127894,0.21210884902674818,0.7878911509732518,0.2624344978134011,0.3871500821222774,0.6128499178777226,0.2902011495109019,0.46135544314842486,0.5386445568515752,0.4071700777994327,0.15076498874452007,0.84923501125548,0.395337923407706,0.7276121584572891,0.2723878415427109,,0.12684908942135414,0.8731509105786459,0.16451108236213835,355.0,0.18626666391646557,0.46876603176880277,311.0,0.17496234760938933,0.5462662471665791,60.0,0.12819974873956766,0.6086789810136477,449.0,0.22123668736139276,0.2885557384633148,917.0,0.2502924403750715,0.33566465186160777,0.37709337026502776,0.6229066297349722,,,,,,,
453286,,R,260,0.47340433273969307,0.298475643447571,0.701524356552429,0.35237625876553313,0.6332338942284473,0.24918438223843026,74.13606585704224,109.6,-10.630721843937497,0.1244055258887003,0.1150180180164089,0.0,0.28469062584481136,0.7153093741551886,0.1288164104226754,0.24142572862258893,0.7585742713774111,0.1287990642401357,,,,0.5226926685895604,0.4773073314104396,,,,,,,,,,,,,,94.0,0.2393379997448002,0.4594382410477906,58.0,0.4247397424777048,0.3996706826505768,,,,77.0,0.25130174457149496,0.1099932321535085,183.0,0.3179384897320657,0.13061257429978534,,,,,,,,,
453562,,R,122,0.2827805818495609,0.4718313051121997,0.5281686948878004,0.49506919748549083,0.37121346676842465,0.17953614794446038,,,,,,,0.5113742595386762,0.4886257404613238,0.24178471188265657,,,,,,,0.2864830678577282,0.7135169321422719,,,,,,,,,,,,,,49.0,0.5334819524425959,0.3158178922254801,,,,,,,,,,83.0,0.4513236283909602,,,,,,,,,,
453568,,L,7663,0.4786239573827413,0.17844908341896656,0.8215509165810334,0.248033711178129,0.6681169740453242,0.287376210730707,85.11942265493488,109.8,16.086978042682883,0.3408064273954768,0.31181543314932236,0.009433990256266971,0.12279238613523136,0.8772076138647686,0.3281719858521606,0.07580191180770883,0.9241980881922912,0.3183045594952282,0.19548059495643966,0.8045194050435603,0.3530029936215193,0.24797187988254368,0.7520281201174563,0.3601817041004857,0.2925573474505887,0.7074426525494113,0.43852961065697454,0.2392675533617189,0.7607324466382811,0.3606758491718985,0.31640101683170824,0.6835989831682918,0.2972535084410875,0.2432293221198205,0.7567706778801795,0.36359771212941255,2238.0,0.1303674047025457,0.4317825623470855,1475.0,0.13284350399911923,0.46969225735715386,372.0,0.13625528646858534,0.5101105989016794,2019.0,0.10910987062237959,0.31346210979537786,5644.0,0.1978027701211419,0.3502309414873546,0.17802629170794002,0.82197370829206,0.27306586731668764,0.2783182177205703,0.7216817822794297,0.1618872026216133,,,
453943,,R,160,0.45669687406481796,0.16052850989659737,0.8394714901034026,0.2310267793336308,0.7036836119193579,0.2573886757781444,87.43981928633698,110.5,12.334799179504977,0.24756836820600003,0.20763554566668255,0.0,0.1370198961374234,0.8629801038625766,0.3063050172499615,0.17371526020658035,0.8262847397934197,0.3344631013806941,,,,0.2604189080660018,0.7395810919339982,0.13984998458989875,,,,,,,,,,,,,40.0,0.09805193092300109,0.5288457718913788,,,,,,,53.0,0.09021245618139535,,107.0,0.19188137207481257,0.26087398416838053,,,,,,,,,
455117,,R,6457,0.4707277400449956,0.34661923034581477,0.6533807696541852,0.3633118059645868,0.6078332147730422,0.31475195220599894,83.28820749253663,109.3,15.271682458589616,0.3304471278179993,0.27436632862055416,0.031789504719687674,0.2925730150820027,0.7074269849179973,0.3352363225889971,0.13539524623660587,0.8646047537633941,0.30781621982910184,0.3568198968011053,0.6431801031988946,0.3131432488710365,0.47289628861658795,0.527103711383412,0.3218676946986806,0.5293649037892135,0.4706350962107865,0.30802710456718635,0.4674761043865516,0.5325238956134484,0.37002722272988675,0.5637183067527949,0.4362816932472051,0.3376030615889239,0.5072924199345559,0.49270758006544413,0.31483427583959556,1685.0,0.26336373285957637,0.49479729793679667,1221.0,0.23580291607644155,0.5027308697931135,374.0,0.321515501975425,0.5536760337312291,1856.0,0.33427523710015017,0.3616533763615291,4601.0,0.3519739352062159,0.31727459069533204,0.5942618178360902,0.4057381821639098,0.7193561190285519,,,,,,
