pitcher_id,pitcher_name,p_throws,total_pitches,primary_pitch,ff_usage_pct,si_usage_pct,si_velo_avg,si_spin_avg,si_vmov_avg,si_hmov_avg,si_whiff_pct,fc_usage_pct,sl_usage_pct,sl_velo_avg,sl_spin_avg,sl_vmov_avg,sl_hmov_avg,sl_whiff_pct,cu_usage_pct,ch_usage_pct,sv_usage_pct,fs_usage_pct,kc_usage_pct,st_usage_pct,kn_usage_pct,whiff_pct,swstr_pct,csw_pct,zone_pct,chase_pct_induced,contact_pct,f_strike_pct,ff_velo_avg,ff_spin_avg,ff_vmov_avg,ff_hmov_avg,ff_whiff_pct,fc_velo_avg,fc_spin_avg,fc_vmov_avg,fc_hmov_avg,fc_whiff_pct,cu_velo_avg,cu_spin_avg,cu_vmov_avg,cu_hmov_avg,cu_whiff_pct,ch_velo_avg,ch_spin_avg,ch_vmov_avg,ch_hmov_avg,ch_whiff_pct,st_velo_avg,st_spin_avg,st_vmov_avg,st_hmov_avg,st_whiff_pct,fs_velo_avg,fs_spin_avg,fs_vmov_avg,fs_hmov_avg,fs_whiff_pct,kc_velo_avg,kc_spin_avg,kc_vmov_avg,kc_hmov_avg,kc_whiff_pct,sv_velo_avg,sv_spin_avg,sv_vmov_avg,sv_hmov_avg,sv_whiff_pct,kn_velo_avg,kn_spin_avg,kn_vmov_avg,kn_hmov_avg,kn_whiff_pct
445926,"Chavez, Jesse",R,3681,FC,0.0003366594159085305,0.2916421506304548,90.6861581076426,1980.399712075,0.6214892304747661,-1.3490505383238476,0.02259482597191083,0.48064034762422864,0.023506756033567815,81.19307745906669,2384.5530134500573,-0.3790287076346279,0.4640527504455986,0.167904091746884,0.054332887655034814,0.14936691997602103,0.0,0.0,0.0,0.0,0.0,0.13835981117100926,0.05689372848579395,0.2723593587806013,0.4805741321091928,0.20946633937726794,0.8616401888289906,0.6355412942703741,91.36297470324429,1963.5508250512264,0.8759424040578146,-1.1017182127576346,0.3200494504767067,88.78049594823345,2203.518139854663,1.0391541261700639,-0.14816758625209145,0.1442343119163875,75.5631912863736,2556.9012928887178,-0.6612700567279486,1.3141294165507436,0.3974919547071003,84.96921127864479,1838.6453200455487,0.1596978813560302,-1.3312491831806508,0.23295918727632392,,,,,,,,,,,,,,,,,,,,,,,,,
446321,"Detwiler, Ross",L,1359,FC,0.2907808960484858,0.2217497899592724,91.48130084650082,2002.392622834149,0.8495051218714328,1.326401032679104,0.06805248730452336,0.4075276012396015,0.0,,,,,,0.04837837435815579,0.03156333839448465,0.0,0.0,0.0,0.0,0.0,0.18924242712933373,0.09285265617667648,0.2614822856813405,0.5220258907734333,0.2630664541795483,0.8107575728706664,0.6048660508436284,92.05855240018217,2186.260509535331,1.403438398998669,0.8034395234221331,0.2874397017005662,85.66489858894246,2087.3889852264524,0.39340636028219306,-0.13187219331049166,0.19094431954973975,77.1573974836107,2030.5777959468267,-0.7034274786331638,-0.49129697956248547,0.234486650863951,86.0253166922373,1555.357197688268,0.6054195081722591,1.086510770263169,0.17718864104390708,,,,,,,,,,,,,,,,,,,,,,,,,
446372,"Kluber, Corey",R,4804,FC,0.021177829138316236,0.26116834807381645,89.01246164487522,2091.6704898787575,0.7208876837923881,-1.3239627823858584,0.07654160032919152,0.31076076483720605,0.0,,,,,,0.27844916743849524,0.12844389051216598,0.0,0.0,0.0,0.0,0.0,0.20562785105806006,0.10358514232311224,0.2743583345159032,0.5004195101304345,0.3260968513648578,0.79437214894194,0.6742437633657287,89.08370155350286,2273.0117933978727,1.2009618184082085,-0.5575120806590014,0.02571414205709728,86.48132254382242,2460.854060407823,0.6936406542137448,0.23856563423856586,0.20620650902196114,80.91306952769119,2531.197534206772,0.13192790303874752,1.3570208001944335,0.26706350192081985,82.97847210428682,1665.4032959058097,0.4178829572789251,-1.161118329420208,0.28209398102251787,,,,,,,,,,,,,,,,,,,,,,,,,
448179,"Hill, Rich",L,7259,FF,0.3530036003833418,0.042254687268036065,86.03794818363187,2144.437315356777,0.6043931549299572,1.279662116273914,0.20574796046062666,0.1338629005337998,0.017636250871655098,77.2139165078655,2406.852135432995,0.22587001128793346,-1.0636796563303805,0.137997186951698,0.33881441527138223,0.026892723946949387,0.0,0.0,0.0,0.08156013262083923,0.0,0.1843317165535194,0.08140182014590505,0.27665451870920515,0.5179763346587625,0.24967064412079687,0.8156682834464807,0.5998740079675153,88.36726727040069,2230.369607741606,1.5065581571603524,0.6136172134249179,0.19309011095426912,83.66799155649836,2280.48307819208,0.6176657549095729,-0.23294885150119202,0.1399521044389991,71.96259870901376,2625.541135827513,-1.0494581942235643,-1.4695990426560237,0.19692731843920055,82.53628298126071,1740.6053285967505,0.6062290553186043,1.1450094880818613,0.04056946126185559,69.48238690052347,2532.3932764147075,0.08407250325104254,-1.8422199847392862,0.2508168283044829,,,,,,,,,,,,,,,,,,,,
448281,"Doolittle, Sean",L,921,FF,0.7533667323034047,0.0,,,,,,0.0,0.07163004849965543,84.09929113724749,2261.3831698668228,0.4820260100611144,-0.2393707149691784,0.36695881115337,0.10645885841456618,0.0,0.0,0.0685443607823735,0.0,0.0,0.0,0.27294563460626303,0.14950822854854343,0.2980952712307998,0.5313239274860825,0.31356276823394597,0.7270543653937368,0.7154976705247279,93.19175886304659,2260.7308129156227,1.6601805502278588,0.3174851597700876,0.23060184153312152,,,,,,79.49990105120443,2392.480071586598,0.06234302128837028,-0.6560032923654704,0.4106225602872282,,,,,,,,,,,80.49371577961564,992.161074512818,0.820114570003851,0.5784478210035768,0.5864636276643435,,,,,,,,,,,,,,,
448855,"Guerra, Junior",R,1225,SI,0.15059046771353998,0.41278002180073775,93.11287109026685,2106.084081401814,1.1484662756977666,-1.1643482568367303,0.1285370010765629,0.0,0.16169141903057888,84.2267428790015,2397.7672742210475,0.05999360262212577,0.5048079603258012,0.4227268765553115,0.123410586531606,0.0,0.0,0.15152750492353737,0.0,0.0,0.0,0.25274810027814515,0.10748141876376537,0.27542592055571075,0.45075965388886685,0.24889958438713508,0.7472518997218548,0.4969544458913866,92.23633518837282,2310.0848701917953,1.561921941407593,-0.3669747763200739,0.1473847285865317,,,,,,80.8572530444818,2540.657148248266,-0.751925436878088,0.40950330088918163,0.3063350445240968,,,,,,,,,,,84.08618251243574,979.0971468982052,0.45395095349510367,-0.8159478970220886,0.44474105506152745,,,,,,,,,,,,,,,
450203,"Morton, Charlie",R,14408,CU,0.27768154121781236,0.13345927130374996,94.06029358308439,2180.302062183065,0.3644621177090169,-1.4632416781218534,0.10117779246105987,0.08889441833240859,0.0,,,,,,0.3994231000503569,0.10054166909567226,0.0,0.0,0.0,0.0,0.0,0.2585632006018841,0.1200973307887799,0.2832041227993021,0.488994950896032,0.27171179449748695,0.741436799398116,0.5810837154927571,94.51082904085199,2306.7837902715582,0.9682190411383265,-1.0496254073882423,0.14210716775039034,88.31137382623905,2490.2018243527705,0.46082884480222536,0.0480892139787143,0.23872793516807292,81.58656673068761,3114.817562316867,-0.7326667796543141,1.2201412237188425,0.381932931215597,86.44297134776042,2011.0391839511733,-0.10451412507654137,-1.3119056793524384,0.2647729464231708,,,,,,,,,,,,,,,,,,,,,,,,,
451584,"Davis, Wade",R,769,FF,0.4072910773984884,0.06137196211789512,91.39349894082643,2383.609135546846,0.9932790567480768,-0.9125000326893167,0.30821307585489593,0.30745728768663294,0.0,,,,,,0.0,0.01892412346220537,0.0,0.0,0.20495554933477816,0.0,0.0,0.2164197855755646,0.1059872198519023,0.229647958674694,0.46965710645916775,0.2911651477152282,0.7835802144244354,0.5170003302371798,92.73372387627096,2390.2758041244383,1.4630821915581702,-0.2551591281742701,0.13024433089759174,88.57494317400852,2656.6794525234873,0.5171123488199547,0.4152573471562814,0.2841363843756032,,,,,,,,,,,,,,,,,,,,,81.89750148028506,2474.545903456198,-0.995044904178335,0.5218636535792435,0.25308764826099966,,,,,,,,,,
452027,"Albers, Andrew",L,365,FF,0.3201902294483765,0.31750715016396286,88.27340921085549,2037.5537225845383,1.2587071610199743,1.10820424136519,0.11668267290692363,0.0,0.14584884884336546,78.09999754700729,2298.6594247117064,-0.11044533118663052,-0.21365656211421433,0.03554537386165237,0.06890156285244205,0.1475522086918532,0.0,0.0,0.0,0.0,0.0,0.08781645038169092,0.03797643713322335,0.2240661177734854,0.5013135353262338,0.2130769008058569,0.9121835496183092,0.6121301399020963,88.38823781749545,2187.112829936084,1.5634564605308463,0.6258871407529455,0.03347414982270097,,,,,,68.818077028045,2261.2411967156704,-0.8121913295269456,-0.6912898743640877,0.4202971988595895,80.00078156744225,1408.8562525396874,0.6438761678431105,1.0606987415325027,0.10630641132608269,,,,,,,,,,,,,,,,,,,,,,,,,
452657,"Lester, Jon",L,2380,FF,0.30983295233171015,0.17668672034511237,87.55329547150417,2038.6112131796508,0.5304755944025035,1.0188416878326116,0.13151506841711338,0.24300268472163422,0.0,,,,,,0.08485689159270453,0.18562075100883865,0.0,0.0,0.0,0.0,0.0,0.1865761767985194,0.0853711652787033,0.23222866321599256,0.4334939098210162,0.27330359892297684,0.8134238232014804,0.5472862629274371,88.61027286300713,2169.610835537437,1.2285646404963315,0.4126986576765631,0.15016353925204504,86.34154735607515,2303.8462988081506,0.8746055822919434,-0.15607121409754282,0.16323483108612133,72.59908187819585,2434.3022876180867,-0.4807234797436697,-0.8478398795512572,0.3297990079428811,81.28061281792424,1729.9114555963683,0.5605606774013968,0.9047149317217128,0.2548573551193636,,,,,,,,,,,,,,,,,,,,,,,,,
